id|id_parent|level|index|name|url
70418|70400|03|18|Embases pour colliers de serrage|http://www.directindustry.fr/fabricant-industriel/embase-collier-serrage-97964.html
70419|70400|03|19|Clips de fixation|http://www.directindustry.fr/fabricant-industriel/clip-fixation-114769.html
70420|70400|03|20|Colliers de câblage|http://www.directindustry.fr/fabricant-industriel/collier-cablage-133124.html
70421|70400|03|21|Sauterelles|http://www.directindustry.fr/fabricant-industriel/sauterelle-67994.html
70422|70400|03|22|Broches à billes|http://www.directindustry.fr/fabricant-industriel/broche-billes-79480.html
70423|70400|03|23|Poussoirs à ressort|http://www.directindustry.fr/fabricant-industriel/poussoir-ressort-78489.html
70424|70400|03|24|Doigts d'indexage|http://www.directindustry.fr/fabricant-industriel/doigt-indexage-75248.html
70425|70400|03|25|Pions de centrage|http://www.directindustry.fr/fabricant-industriel/pion-centrage-76495.html
70426|70400|03|26|Plongeurs à bille|http://www.directindustry.fr/fabricant-industriel/plongeur-bille-149394.html
70427|70400|03|27|Autres éléments de fixation|http://www.directindustry.fr/cat/elements-mecaniques-standards/autres-elements-fixation-B-1028.html
70428|70400|03|28|Charnières|http://www.directindustry.fr/fabricant-industriel/charniere-62600.html
70429|70400|03|29|Compas d'abattant|http://www.directindustry.fr/fabricant-industriel/compas-abattant-82745.html
70430|70400|03|30|Serrures|http://www.directindustry.fr/fabricant-industriel/serrure-75623.html
70431|70400|03|31|Grenouillères|http://www.directindustry.fr/fabricant-industriel/grenouillere-76770.html
70432|70400|03|32|Loquets|http://www.directindustry.fr/fabricant-industriel/loquet-70260.html
70433|70400|03|33|Gâches de serrure|http://www.directindustry.fr/fabricant-industriel/gache-serrure-82287.html
70434|70400|03|34|Loqueteaux magnétiques|http://www.directindustry.fr/fabricant-industriel/loqueteau-magnetique-92757.html
70435|70400|03|35|Barillets|http://www.directindustry.fr/fabricant-industriel/barillet-99346.html
70436|70400|03|36|Cylindres de serrure|http://www.directindustry.fr/fabricant-industriel/cylindre-serrure-133490.html
70437|70400|03|37|Dispositifs de verrouillage|http://www.directindustry.fr/fabricant-industriel/dispositif-verrouillage-75216.html
70438|70400|03|38|Glissières|http://www.directindustry.fr/fabricant-industriel/glissiere-74424.html
70439|70400|03|39|Poignées|http://www.directindustry.fr/fabricant-industriel/poignee-60847.html
70440|70400|03|40|Manettes indexables|http://www.directindustry.fr/fabricant-industriel/manette-indexable-79932.html
70441|70400|03|41|Boutons|http://www.directindustry.fr/fabricant-industriel/bouton-66799.html
70442|70400|03|42|Leviers|http://www.directindustry.fr/cat/elements-mecaniques-standards/leviers-B-2025.html
70443|70400|03|43|Volants|http://www.directindustry.fr/fabricant-industriel/volant-60747.html
70444|70400|03|44|Manivelles|http://www.directindustry.fr/fabricant-industriel/manivelle-77188.html
70445|70400|03|45|Câbles de traction|http://www.directindustry.fr/fabricant-industriel/cable-traction-154116.html
70446|70400|03|46|Profilés métalliques, Profilés pour structures modulaires|http://www.directindustry.fr/cat/elements-mecaniques-standards/profiles-metalliques-profiles-structures-modulaires-B-264.html
70447|70400|03|47|Éléments pour structures modulaires|http://www.directindustry.fr/cat/elements-mecaniques-standards/elements-structures-modulaires-B-1131.html
70448|70400|03|48|Bouchons|http://www.directindustry.fr/fabricant-industriel/bouchon-60835.html
70449|70400|03|49|Capuchons|http://www.directindustry.fr/fabricant-industriel/capuchon-79719.html
70450|70400|03|50|Ressorts|http://www.directindustry.fr/fabricant-industriel/ressort-69454.html
70451|70400|03|51|Ressorts à air|http://www.directindustry.fr/fabricant-industriel/ressort-air-106366.html
70452|70400|03|52|Ressorts à gaz|http://www.directindustry.fr/fabricant-industriel/ressort-gaz-97944.html
70453|70400|03|53|Amortisseurs|http://www.directindustry.fr/fabricant-industriel/amortisseur-69857.html
70454|70400|03|54|Amortisseurs de chocs|http://www.directindustry.fr/fabricant-industriel/amortisseur-choc-113990.html
70455|70400|03|55|Butées amortissantes|http://www.directindustry.fr/fabricant-industriel/butee-amortissante-75942.html
70456|70400|03|56|Bumpers|http://www.directindustry.fr/fabricant-industriel/bumper-78519.html
70457|70400|03|57|Patins|http://www.directindustry.fr/fabricant-industriel/patin-96213.html
70458|70400|03|58|Supports antivibratoires|http://www.directindustry.fr/fabricant-industriel/support-antivibratoire-80760.html
70459|70400|03|59|Amortisseurs rotatifs|http://www.directindustry.fr/fabricant-industriel/amortisseur-rotatif-75142.html
70460|70400|03|60|Amortisseurs régulateurs de vitesse|http://www.directindustry.fr/fabricant-industriel/amortisseur-regulateur-vitesse-151579.html
70461|70400|03|61|Autres amortisseurs|http://www.directindustry.fr/cat/elements-mecaniques-standards/autres-amortisseurs-B-603.html
70462|70400|03|62|Pieds|http://www.directindustry.fr/fabricant-industriel/pied-70495.html
70463|70400|03|63|Roues|http://www.directindustry.fr/fabricant-industriel/roue-61420.html
70464|70400|03|64|Roulettes|http://www.directindustry.fr/fabricant-industriel/roulette-142942.html
70465|70400|03|65|Presse-étoupes|http://www.directindustry.fr/fabricant-industriel/presse-etoupe-70675.html
70466|70400|03|66|Protection de cables|http://www.directindustry.fr/fabricant-industriel/protection-cables-146354.html
70467|70400|03|67|Entrées de câbles|http://www.directindustry.fr/fabricant-industriel/entree-cable-91584.html
70468|70400|03|68|Cadres entrées de câbles|http://www.directindustry.fr/fabricant-industriel/cadre-entree-cable-82752.html
70469|70400|03|69|Traversées de cloisons|http://www.directindustry.fr/fabricant-industriel/traversee-cloison-95333.html
70470|70400|03|70|Garnitures mécaniques|http://www.directindustry.fr/fabricant-industriel/garniture-mecanique-68709.html
70471|70400|03|71|Garnitures tressées|http://www.directindustry.fr/fabricant-industriel/garniture-tressee-76655.html
70472|70400|03|72|Bagues d'étanchéité|http://www.directindustry.fr/fabricant-industriel/bague-etancheite-61524.html
70473|70400|03|73|Rubans d'étanchéité|http://www.directindustry.fr/fabricant-industriel/ruban-etancheite-75538.html
70474|70400|03|74|Joints|http://www.directindustry.fr/fabricant-industriel/joint-61974.html
70475|70400|03|75|Joints toriques|http://www.directindustry.fr/fabricant-industriel/joint-torique-149507.html
70476|70400|03|76|Feuilles de joint|http://www.directindustry.fr/fabricant-industriel/feuille-joint-224652.html
70477|70400|03|77|Joints plats|http://www.directindustry.fr/fabricant-industriel/joint-plat-62144.html
70478|70400|03|78|Autres joints|http://www.directindustry.fr/cat/elements-mecaniques-standards/autres-joints-B-2195.html
80000||01|08|Machines-outils|null
80100|80000|02|01|Machines d'Usinage|http://www.directindustry.fr/cat/machines-usinage-E.html
80101|80100|03|01|Centres d'usinage verticaux|http://www.directindustry.fr/fabricant-industriel/centre-usinage-vertical-79780.html
80102|80100|03|02|Centres d'usinage horizontaux|http://www.directindustry.fr/fabricant-industriel/centre-usinage-horizontal-79782.html
80103|80100|03|03|Fraiseuses CNC horizontales|http://www.directindustry.fr/fabricant-industriel/fraiseuse-cnc-horizontale-79783.html
80104|80100|03|04|Fraiseuses CNC verticales|http://www.directindustry.fr/fabricant-industriel/fraiseuse-cnc-verticale-79781.html
80105|80100|03|05|Fraiseuses|http://www.directindustry.fr/fabricant-industriel/fraiseuse-215980.html
80106|80100|03|06|Aléseuses-fraiseuses|http://www.directindustry.fr/fabricant-industriel/aleseuse-fraiseuse-79468.html
80107|80100|03|07|Perceuses-fraiseuses|http://www.directindustry.fr/fabricant-industriel/perceuse-fraiseuse-214011.html
80108|80100|03|08|Machines de perçage|http://www.directindustry.fr/fabricant-industriel/machine-percage-82299.html
80109|80100|03|09|Aléseuses|http://www.directindustry.fr/fabricant-industriel/aleseuse-65010.html
80110|80100|03|10|Machine à tarauder|http://www.directindustry.fr/fabricant-industriel/machine-tarauder-142181.html
80111|80100|03|11|Tours CNC|http://www.directindustry.fr/fabricant-industriel/tour-cnc-62349.html
80112|80100|03|12|Décolleteuses|http://www.directindustry.fr/fabricant-industriel/decolleteuse-62169.html
80113|80100|03|13|Tours conventionnels|http://www.directindustry.fr/fabricant-industriel/tour-conventionnel-62346.html
80114|80100|03|14|Centres de tournage-fraisage|http://www.directindustry.fr/fabricant-industriel/centre-tournage-fraisage-90576.html
80115|80100|03|15|Tours verticaux|http://www.directindustry.fr/fabricant-industriel/tour-vertical-63248.html
80116|80100|03|16|Détoureuses|http://www.directindustry.fr/fabricant-industriel/detoureuse-74362.html
80117|80100|03|17|Machines transfert|http://www.directindustry.fr/fabricant-industriel/machine-transfert-74088.html
80118|80100|03|18|Fraiseuses à copier|http://www.directindustry.fr/fabricant-industriel/fraiseuse-copier-79697.html
80119|80100|03|19|Machines à brocher|http://www.directindustry.fr/fabricant-industriel/machine-brocher-95270.html
80120|80100|03|20|Machines d'électroérosion par enfonçage|http://www.directindustry.fr/fabricant-industriel/machine-electroerosion-enfoncage-80289.html
80121|80100|03|21|Autres machines d'usinage|http://www.directindustry.fr/cat/machines-usinage/autres-machines-usinage-E-402.html
80200|80000|02|02|Machines de Finition|http://www.directindustry.fr/cat/machines-finition-AL.html
80201|80200|03|01|Rectifieuses|http://www.directindustry.fr/fabricant-industriel/rectifieuse-74460.html
80202|80200|03|02|Ébavureuses|http://www.directindustry.fr/fabricant-industriel/ebavureuse-72086.html
80203|80200|03|03|Chanfreineuses|http://www.directindustry.fr/fabricant-industriel/chanfreineuse-69275.html
80204|80200|03|04|Machines de finition|http://www.directindustry.fr/fabricant-industriel/machine-finition-75332.html
80205|80200|03|05|Machines à roder|http://www.directindustry.fr/fabricant-industriel/machine-roder-62683.html
80206|80200|03|06|Machines de honage|http://www.directindustry.fr/fabricant-industriel/machine-honage-75127.html
80207|80200|03|07|Machines de polissage|http://www.directindustry.fr/fabricant-industriel/machine-polissage-70046.html
80208|80200|03|08|Polisseuses|http://www.directindustry.fr/fabricant-industriel/polisseuse-90100.html
80209|80200|03|09|Machines de finition centrifuges|http://www.directindustry.fr/fabricant-industriel/machine-finition-centrifuge-84697.html
80210|80200|03|10|Machines de tribofinition|http://www.directindustry.fr/fabricant-industriel/machine-tribofinition-79779.html
80211|80200|03|11|Machines de superfinition|http://www.directindustry.fr/fabricant-industriel/machine-superfinition-78688.html
80212|80200|03|12|Machines à poncer-polir|http://www.directindustry.fr/fabricant-industriel/machine-poncer-polir-96372.html
80213|80200|03|13|Autres machines de finition|http://www.directindustry.fr/cat/machines-finition/autres-machines-finition-AL-1899.html
80214|80200|03|14|Dégauchisseuses|http://www.directindustry.fr/fabricant-industriel/degauchisseuse-82331.html
80215|80200|03|15|Raboteuses|http://www.directindustry.fr/fabricant-industriel/raboteuse-77056.html
80216|80200|03|16|Ponceuses|http://www.directindustry.fr/fabricant-industriel/ponceuse-63520.html
80217|80200|03|17|Meules|http://www.directindustry.fr/fabricant-industriel/meule-71801.html
80218|80200|03|18|Bandes abrasives|http://www.directindustry.fr/cat/machines-finition/bandes-abrasives-AL-335.html
80300|80000|02|03|Outils de Coupe|http://www.directindustry.fr/cat/outils-coupe-AD.html
80301|80300|03|01|Plaquettes de coupe|http://www.directindustry.fr/fabricant-industriel/plaquette-coupe-66551.html
80302|80300|03|02|Plaquettes de tournage|http://www.directindustry.fr/fabricant-industriel/plaquette-tournage-80006.html
80303|80300|03|03|Plaquettes de rainurage|http://www.directindustry.fr/fabricant-industriel/plaquette-rainurage-76544.html
80304|80300|03|04|Fraises|http://www.directindustry.fr/fabricant-industriel/fraise-70625.html
80305|80300|03|05|Forets|http://www.directindustry.fr/fabricant-industriel/foret-67307.html
80306|80300|03|06|Alésoirs|http://www.directindustry.fr/fabricant-industriel/alesoir-63819.html
80307|80300|03|07|Barres d'alésage|http://www.directindustry.fr/fabricant-industriel/barre-alesage-97631.html
80308|80300|03|08|Outils d'alésage|http://www.directindustry.fr/fabricant-industriel/outil-alesage-80295.html
80309|80300|03|09|Fraises à lamer|http://www.directindustry.fr/fabricant-industriel/fraise-lamer-76418.html
80310|80300|03|10|Fraises à fileter|http://www.directindustry.fr/fabricant-industriel/fraise-fileter-76490.html
80311|80300|03|11|Tarauds|http://www.directindustry.fr/fabricant-industriel/taraud-70317.html
80312|80300|03|12|Tarauds machines|http://www.directindustry.fr/fabricant-industriel/taraud-machine-84462.html
80313|80300|03|13|Filières de filetage|http://www.directindustry.fr/fabricant-industriel/filiere-filetage-97518.html
80314|80300|03|14|Outils de filetage|http://www.directindustry.fr/fabricant-industriel/outil-filetage-76300.html
80315|80300|03|15|Outils de tournage|http://www.directindustry.fr/fabricant-industriel/outil-tournage-71041.html
80316|80300|03|16|Outils de rainurage|http://www.directindustry.fr/fabricant-industriel/outil-rainurage-76302.html
80317|80300|03|17|Outils de moletage|http://www.directindustry.fr/fabricant-industriel/outil-moletage-76301.html
80318|80300|03|18|Outils de coupe : divers|http://www.directindustry.fr/cat/outils-coupe/outils-coupe-divers-AD-219.html
80400|80000|02|04|Équipements pour Machines Outils|http://www.directindustry.fr/cat/equipements-machines-outils-AV.html
80401|80400|03|01|Mandrins|http://www.directindustry.fr/fabricant-industriel/mandrin-64840.html
80402|80400|03|02|Porte-fraises|http://www.directindustry.fr/fabricant-industriel/porte-fraise-81427.html
80403|80400|03|03|Porte-pinces|http://www.directindustry.fr/fabricant-industriel/porte-pince-81270.html
80404|80400|03|04|Adaptateurs porte-outils|http://www.directindustry.fr/fabricant-industriel/adaptateur-porte-outils-102116.html
80405|80400|03|05|Têtes à renvoi d'angle|http://www.directindustry.fr/fabricant-industriel/tete-renvoi-angle-97185.html
80406|80400|03|06|Pinces de serrage|http://www.directindustry.fr/fabricant-industriel/pince-serrage-79452.html
80407|80400|03|07|Mandrins de tournage|http://www.directindustry.fr/fabricant-industriel/mandrin-tournage-64910.html
80408|80400|03|08|Contre-pointes|http://www.directindustry.fr/fabricant-industriel/contre-pointe-74817.html
80409|80400|03|09|Lunettes auto-centrantes|http://www.directindustry.fr/fabricant-industriel/lunette-auto-centrante-84000.html
80410|80400|03|10|Broches|http://www.directindustry.fr/fabricant-industriel/broche-66345.html
80411|80400|03|11|Têtes de fraisage|http://www.directindustry.fr/fabricant-industriel/tete-fraisage-80183.html
80412|80400|03|12|Têtes d'alésage|http://www.directindustry.fr/fabricant-industriel/tete-alesage-77054.html
80413|80400|03|13|Unités d'usinage|http://www.directindustry.fr/cat/equipements-machines-outils/unites-usinage-AV-2908.html
80414|80400|03|14|Unités de perçage|http://www.directindustry.fr/fabricant-industriel/unite-percage-73539.html
80415|80400|03|15|Têtes de perçage|http://www.directindustry.fr/fabricant-industriel/tete-percage-73315.html
80416|80400|03|16|Unités de taraudage|http://www.directindustry.fr/fabricant-industriel/unite-taraudage-142174.html
80417|80400|03|17|Tourelles d'outils|http://www.directindustry.fr/fabricant-industriel/tourelle-outils-77305.html
80418|80400|03|18|Changeurs d'outils|http://www.directindustry.fr/fabricant-industriel/changeur-outil-74861.html
80419|80400|03|19|Plateaux diviseurs|http://www.directindustry.fr/fabricant-industriel/plateau-diviseur-61707.html
80420|80400|03|20|Tables rotatives|http://www.directindustry.fr/fabricant-industriel/table-rotative-78971.html
80421|80400|03|21|Couronnes indexeurs|http://www.directindustry.fr/fabricant-industriel/couronne-indexeur-84404.html
80422|80400|03|22|Tables rotatives inclinables|http://www.directindustry.fr/fabricant-industriel/table-rotative-inclinable-84443.html
80423|80400|03|23|Plateaux magnétiques|http://www.directindustry.fr/fabricant-industriel/plateau-magnetique-66217.html
80424|80400|03|24|Plateaux à vide|http://www.directindustry.fr/fabricant-industriel/plateau-vide-79352.html
80425|80400|03|25|Plaques de bridage|http://www.directindustry.fr/fabricant-industriel/plaque-bridage-82680.html
80426|80400|03|26|Étaux de machine|http://www.directindustry.fr/fabricant-industriel/etau-machine-221249.html
80427|80400|03|27|Brides de serrage pneumatiques|http://www.directindustry.fr/fabricant-industriel/bride-serrage-pneumatique-102559.html
80428|80400|03|28|Cylindres de serrage point-zero|http://www.directindustry.fr/fabricant-industriel/cylindre-serrage-point-zero-80062.html
80429|80400|03|29|Autres éléments de bridage et de serrage|http://www.directindustry.fr/cat/equipements-machines-outils/autres-elements-bridage-serrage-AV-1900.html
80430|80400|03|30|Bancs de préréglage d'outils|http://www.directindustry.fr/fabricant-industriel/banc-prereglage-outils-97651.html
80431|80400|03|31|Terminaux|http://www.directindustry.fr/fabricant-industriel/terminal-76735.html
80432|80400|03|32|Commandes CNC|http://www.directindustry.fr/fabricant-industriel/commande-cnc-68363.html
80433|80400|03|33|Alimentation des machines|http://www.directindustry.fr/cat/equipements-machines-outils/alimentation-machines-AV-325.html
80434|80400|03|34|Soufflets|http://www.directindustry.fr/fabricant-industriel/soufflet-67970.html
80435|80400|03|35|Autres équipements pour machines outils|http://www.directindustry.fr/cat/equipements-machines-outils/autres-equipements-machines-outils-AV-684.html
90000||01|09|Machines de Production|null
90100|90000|02|01|Fabrication Additive, Impression 3D|http://www.directindustry.fr/cat/fabrication-additive-impression-3d-CO.html
90101|90100|03|01|Imprimantes 3D|http://www.directindustry.fr/fabricant-industriel/imprimante-3d-73265.html
90102|90100|03|02|Imprimantes 3D industrielles|http://www.directindustry.fr/fabricant-industriel/imprimante-3d-industrielle-211501.html
90103|90100|03|03|Imprimantes 3D médicales|http://www.directindustry.fr/fabricant-industriel/imprimante-3d-medicale-226174.html
90104|90100|03|04|Imprimantes 3D dentaires|http://www.directindustry.fr/fabricant-industriel/imprimante-3d-dentaire-226176.html
90105|90100|03|05|Imprimantes 3D de prototypage|http://www.directindustry.fr/fabricant-industriel/imprimante-3d-prototypage-226318.html
90106|90100|03|06|Filaments pour imprimantes 3D|http://www.directindustry.fr/fabricant-industriel/filaments-imprimante-3d-224257.html
90107|90100|03|07|Résines pour imprimantes 3D|http://www.directindustry.fr/fabricant-industriel/resine-imprimante-3d-226399.html
90108|90100|03|08|Poudres pour imprimantes 3D|http://www.directindustry.fr/fabricant-industriel/poudre-imprimante-3d-226403.html
90109|90100|03|09|Granulés pour imprimantes 3D|http://www.directindustry.fr/fabricant-industriel/granule-imprimante-3d-226402.html
90110|90100|03|10|Scanners pour l'impression 3D|http://www.directindustry.fr/fabricant-industriel/scanner-impression-3d-226425.html
90111|90100|03|11|Logiciels d'impression 3D|http://www.directindustry.fr/fabricant-industriel/logiciel-impression-3d-226400.html
90200|90000|02|02|Machines de Découpe|http://www.directindustry.fr/cat/machines-decoupe-AE.html
90201|90200|03|01|Machines de découpe|http://www.directindustry.fr/fabricant-industriel/machine-decoupe-69389.html
90202|90200|03|02|Machines d'électroérosion à fil|http://www.directindustry.fr/fabricant-industriel/machine-electroerosion-fil-151824.html
90203|90200|03|03|Machines de découpe lasers|http://www.directindustry.fr/fabricant-industriel/machine-decoupe-laser-107736.html
90204|90200|03|04|Machines de découpe plasma|http://www.directindustry.fr/fabricant-industriel/machine-decoupe-plasma-75264.html
90205|90200|03|05|Découpeurs plasma|http://www.directindustry.fr/fabricant-industriel/decoupeur-plasma-76811.html
90206|90200|03|06|Machines de découpe au jet d'eau|http://www.directindustry.fr/cat/machines-decoupe/machines-decoupe-jet-eau-AE-213.html
90207|90200|03|07|Têtes de découpe laser|http://www.directindustry.fr/fabricant-industriel/tete-decoupe-laser-79461.html
90208|90200|03|08|Têtes de découpe au jet d'eau|http://www.directindustry.fr/cat/machines-decoupe/tetes-decoupe-jet-eau-AE-2839.html
90209|90200|03|09|Autres machines de découpe|http://www.directindustry.fr/cat/machines-decoupe/autres-machines-decoupe-AE-632.html
90210|90200|03|10|Scies|http://www.directindustry.fr/fabricant-industriel/scie-66513.html
90211|90200|03|11|Scies à ruban|http://www.directindustry.fr/fabricant-industriel/scie-ruban-104355.html
90212|90200|03|12|Scies circulaires|http://www.directindustry.fr/cat/machines-decoupe/scies-circulaires-AE-1688.html
90213|90200|03|13|Scies à panneaux|http://www.directindustry.fr/fabricant-industriel/scie-panneaux-137723.html
90214|90200|03|14|Découpeuses à disque|http://www.directindustry.fr/fabricant-industriel/decoupeuse-disque-217368.html
90215|90200|03|15|Débiteuses|http://www.directindustry.fr/fabricant-industriel/debiteuse-217293.html
90216|90200|03|16|Scies à format|http://www.directindustry.fr/fabricant-industriel/scie-format-79958.html
90217|90200|03|17|Scies sabres|http://www.directindustry.fr/fabricant-industriel/scie-sabre-75576.html
90218|90200|03|18|Toupies|http://www.directindustry.fr/fabricant-industriel/toupie-138282.html
90219|90200|03|19|Cisailles|http://www.directindustry.fr/fabricant-industriel/cisaille-61955.html
90220|90200|03|20|Machines de découpe de tubes|http://www.directindustry.fr/fabricant-industriel/machine-decoupe-tubes-214333.html
90221|90200|03|21|Lames de scies à ruban|http://www.directindustry.fr/fabricant-industriel/lame-scie-ruban-108625.html
90222|90200|03|22|Lames de scies circulaires|http://www.directindustry.fr/fabricant-industriel/lame-scie-circulaire-72349.html
90223|90200|03|23|Disques à tronçonner|http://www.directindustry.fr/fabricant-industriel/disque-tronconner-63895.html
90300|90000|02|03|Machines de Formage|http://www.directindustry.fr/cat/machines-formage-BF.html
90301|90300|03|01|Presses|http://www.directindustry.fr/fabricant-industriel/presse-67140.html
90302|90300|03|02|Presses mécaniques|http://www.directindustry.fr/fabricant-industriel/presse-mecanique-63047.html
90303|90300|03|03|Presses hydrauliques|http://www.directindustry.fr/fabricant-industriel/presse-hydraulique-63048.html
90304|90300|03|04|Presses électriques|http://www.directindustry.fr/fabricant-industriel/presse-electrique-63279.html
90305|90300|03|05|Presses pneumatiques|http://www.directindustry.fr/fabricant-industriel/presse-pneumatique-65040.html
90306|90300|03|06|Presses d'établi|http://www.directindustry.fr/fabricant-industriel/presse-etabli-65356.html
90307|90300|03|07|Presses manuelles|http://www.directindustry.fr/fabricant-industriel/presse-manuelle-68406.html
90308|90300|03|08|Presses de forgeage|http://www.directindustry.fr/fabricant-industriel/presse-forgeage-117856.html
90309|90300|03|09|Presses à compression|http://www.directindustry.fr/fabricant-industriel/presse-compression-117857.html
90310|90300|03|10|Presses plieuses|http://www.directindustry.fr/fabricant-industriel/presse-plieuse-63101.html
90311|90300|03|11|Plieuses à tablier|http://www.directindustry.fr/fabricant-industriel/plieuse-tablier-81294.html
90312|90300|03|12|Cellules robotisées de pliage|http://www.directindustry.fr/fabricant-industriel/cellule-robotisee-pliage-86517.html
90313|90300|03|13|Cintreuses|http://www.directindustry.fr/fabricant-industriel/cintreuse-61956.html
90314|90300|03|14|Rouleuses|http://www.directindustry.fr/fabricant-industriel/rouleuse-75533.html
90315|90300|03|15|Laminoirs|http://www.directindustry.fr/fabricant-industriel/laminoir-77918.html
90316|90300|03|16|Profileuses|http://www.directindustry.fr/fabricant-industriel/profileuse-73244.html
90317|90300|03|17|Poinçonneuses|http://www.directindustry.fr/fabricant-industriel/poinconneuse-66098.html
90318|90300|03|18|Presses à poinçonner|http://www.directindustry.fr/fabricant-industriel/presse-poinconner-117859.html
90319|90300|03|19|Encocheuses|http://www.directindustry.fr/fabricant-industriel/encocheuse-75081.html
90320|90300|03|20|Machines de sertissage|http://www.directindustry.fr/fabricant-industriel/machine-sertissage-135663.html
90321|90300|03|21|Têtes à sertir|http://www.directindustry.fr/fabricant-industriel/tete-sertir-96190.html
90322|90300|03|22|Autres équipements de formage|http://www.directindustry.fr/cat/machines-formage/autres-equipements-formage-BF-909.html
90400|90000|02|04|Plasturgie|http://www.directindustry.fr/cat/plasturgie-M.html
90401|90400|03|01|Presses à injecter|http://www.directindustry.fr/fabricant-industriel/presse-injecter-73544.html
90402|90400|03|02|Lignes d'extrusion|http://www.directindustry.fr/fabricant-industriel/ligne-extrusion-79703.html
90403|90400|03|03|Extrudeuses|http://www.directindustry.fr/fabricant-industriel/extrudeuse-73599.html
90404|90400|03|04|Changeurs de filtres|http://www.directindustry.fr/fabricant-industriel/changeur-filtre-79949.html
90405|90400|03|05|Bacs de calibrage|http://www.directindustry.fr/fabricant-industriel/bac-calibrage-155898.html
90406|90400|03|06|Bains de refroidissement|http://www.directindustry.fr/fabricant-industriel/bain-refroidissement-75485.html
90407|90400|03|07|Tireuses|http://www.directindustry.fr/fabricant-industriel/tireuse-80242.html
90408|90400|03|08|Granulateurs|http://www.directindustry.fr/fabricant-industriel/granulateur-73609.html
90409|90400|03|09|Autres équipements pour lignes d'extrusion|http://www.directindustry.fr/cat/plasturgie/autres-equipements-lignes-extrusion-M-1333.html
90410|90400|03|10|Thermoformeuses|http://www.directindustry.fr/fabricant-industriel/thermoformeuse-75457.html
90411|90400|03|11|Machines de rotomoulage|http://www.directindustry.fr/fabricant-industriel/machine-rotomoulage-77696.html
90412|90400|03|12|Machines de soufflage|http://www.directindustry.fr/fabricant-industriel/machine-soufflage-80224.html
90413|90400|03|13|Pré-expanseurs|http://www.directindustry.fr/fabricant-industriel/pre-expanseur-80099.html
90414|90400|03|14|Machines de moulage|http://www.directindustry.fr/fabricant-industriel/machine-moulage-149670.html
90415|90400|03|15|Autres machines de transformation de matières plastiques et caoutchouc|http://www.directindustry.fr/cat/plasturgie/autres-machines-transformation-matieres-plastiques-caoutchouc-M-726.html
90416|90400|03|16|Corps de moules|http://www.directindustry.fr/fabricant-industriel/corps-moule-82239.html
90417|90400|03|17|Systèmes de canaux chauds|http://www.directindustry.fr/fabricant-industriel/systeme-canaux-chauds-97468.html
90418|90400|03|18|Buses d'injection|http://www.directindustry.fr/fabricant-industriel/buse-injection-146987.html
90419|90400|03|19|Éjecteurs pour moules et outillages|http://www.directindustry.fr/fabricant-industriel/ejecteur-moules-outillages-224663.html
90420|90400|03|20|Autres éléments pour moules et outillage|http://www.directindustry.fr/cat/plasturgie/autres-elements-moules-outillage-M-1341.html
90421|90400|03|21|Cartouches chauffantes|http://www.directindustry.fr/fabricant-industriel/cartouche-chauffante-73498.html
90422|90400|03|22|Régulateurs de température|http://www.directindustry.fr/fabricant-industriel/regulateur-temperature-162298.html
90423|90400|03|23|Cristallisoirs pour matières plastiques|http://www.directindustry.fr/fabricant-industriel/cristallisoir-matieres-plastiques-83812.html
90424|90400|03|24|Sécheurs pour granulés plastiques|http://www.directindustry.fr/fabricant-industriel/secheur-granules-plastiques-81703.html
90425|90400|03|25|Broyeurs pour matières plastiques|http://www.directindustry.fr/fabricant-industriel/broyeur-matieres-plastiques-220250.html
90426|90400|03|26|Têtes de mélange|http://www.directindustry.fr/fabricant-industriel/tete-melange-79632.html
90427|90400|03|27|Unités de pulvérisation|http://www.directindustry.fr/fabricant-industriel/unite-pulverisation-79686.html
90428|90400|03|28|Machines d'enroulement filamentaire|http://www.directindustry.fr/fabricant-industriel/machine-enroulement-filamentaire-84724.html
90429|90400|03|29|Autres machines pour composites|http://www.directindustry.fr/cat/plasturgie/autres-machines-composites-M-1742.html
90430|90400|03|30|Consommables pour composites|http://www.directindustry.fr/cat/plasturgie/consommables-composites-M-1700.html
90500|90000|02|05|Machines de Production Agro-alimentaire|http://www.directindustry.fr/cat/machines-production-agro-alimentaire-CL.html
90501|90500|03|01|Scies à ruban pour os|http://www.directindustry.fr/fabricant-industriel/scie-ruban-os-224026.html
90502|90500|03|02|Affineurs de viande|http://www.directindustry.fr/fabricant-industriel/affineur-viande-213712.html
90503|90500|03|03|Cutters|http://www.directindustry.fr/fabricant-industriel/cutter-187347.html
90504|90500|03|04|Machines de portionnage|http://www.directindustry.fr/fabricant-industriel/machine-portionnage-212443.html
90505|90500|03|05|Cubeuses|http://www.directindustry.fr/fabricant-industriel/cubeuse-95365.html
90506|90500|03|06|Machines à désosser|http://www.directindustry.fr/fabricant-industriel/machine-desosser-224024.html
90507|90500|03|07|Hachoirs à viande|http://www.directindustry.fr/fabricant-industriel/hachoir-viande-95519.html
90508|90500|03|08|Trancheuses alimentaires|http://www.directindustry.fr/fabricant-industriel/trancheuse-alimentaire-95354.html
90509|90500|03|09|Découenneuses|http://www.directindustry.fr/fabricant-industriel/decouenneuse-224025.html
90510|90500|03|10|Peleuses de poisson|http://www.directindustry.fr/fabricant-industriel/peleuse-poisson-217149.html
